IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
152.70.106.13,2082,2082,false,NRT,Asia Pacific,Tokyo,266,0.45
158.179.178.142,2053,2053,true,NRT,Asia Pacific,Tokyo,305,0.45
140.238.32.238,8080,8080,false,NRT,Asia Pacific,Tokyo,79,0.44
131.186.37.191,2087,2087,true,NRT,Asia Pacific,Tokyo,77,0.44
129.159.84.71,443,443,true,IAD,North America,Ashburn,285,0.44
168.138.192.185,8080,8080,false,NRT,Asia Pacific,Tokyo,117,0.44
138.2.6.252,8880,8880,false,NRT,Asia Pacific,Tokyo,233,0.43
155.248.174.71,8080,8080,false,NRT,Asia Pacific,Tokyo,93,0.43
168.138.198.53,2087,2087,true,NRT,Asia Pacific,Tokyo,345,0.43
132.145.126.21,2053,2053,true,NRT,Asia Pacific,Tokyo,94,0.42
158.101.148.221,2096,2096,true,HKG,Asia Pacific,Hong Kong,414,0.42
132.145.120.118,2053,2053,true,NRT,Asia Pacific,Tokyo,102,0.42
168.138.206.236,2053,2053,true,NRT,Asia Pacific,Tokyo,121,0.42
155.248.160.83,2083,2083,true,NRT,Asia Pacific,Tokyo,106,0.42
140.238.32.238,2053,2053,true,NRT,Asia Pacific,Tokyo,96,0.42
138.3.217.39,2096,2096,true,NRT,Asia Pacific,Tokyo,107,0.42
138.3.212.226,2083,2083,true,NRT,Asia Pacific,Tokyo,94,0.42
168.138.194.121,80,80,false,NRT,Asia Pacific,Tokyo,324,0.42
168.138.208.24,2095,2095,false,NRT,Asia Pacific,Tokyo,318,0.41
140.238.39.33,80,80,false,NRT,Asia Pacific,Tokyo,93,0.41
141.147.186.210,8443,8443,true,NRT,Asia Pacific,Tokyo,149,0.41
158.101.149.52,8443,8443,true,NRT,Asia Pacific,Tokyo,112,0.41
158.101.92.89,443,443,true,SIN,Asia Pacific,Singapore,293,0.41
168.138.205.195,8443,8443,true,NRT,Asia Pacific,Tokyo,122,0.41
132.145.121.123,8443,8443,true,NRT,Asia Pacific,Tokyo,323,0.41
140.238.50.99,2096,2096,true,NRT,Asia Pacific,Tokyo,71,0.41
168.138.198.53,2082,2082,false,NRT,Asia Pacific,Tokyo,319,0.40
141.147.191.211,8880,8880,false,NRT,Asia Pacific,Tokyo,257,0.40
131.186.37.191,8443,8443,true,NRT,Asia Pacific,Tokyo,102,0.40
158.101.84.123,8880,8880,false,NRT,Asia Pacific,Tokyo,97,0.40
168.138.208.17,80,80,false,NRT,Asia Pacific,Tokyo,109,0.40
141.147.186.101,2096,2096,true,NRT,Asia Pacific,Tokyo,216,0.40
158.179.188.175,2096,2096,true,NRT,Asia Pacific,Tokyo,109,0.40
141.147.168.159,8880,8880,false,NRT,Asia Pacific,Tokyo,101,0.39
168.138.209.84,2096,2096,true,NRT,Asia Pacific,Tokyo,108,0.39
141.147.176.200,8443,8443,true,NRT,Asia Pacific,Tokyo,322,0.39
141.147.169.195,2052,2052,false,NRT,Asia Pacific,Tokyo,94,0.39
155.248.169.25,2096,2096,true,NRT,Asia Pacific,Tokyo,126,0.39
151.145.69.105,2096,2096,true,HKG,Asia Pacific,Hong Kong,390,0.38
152.70.102.124,2087,2087,true,HKG,Asia Pacific,Hong Kong,243,0.38
140.238.36.248,2087,2087,true,NRT,Asia Pacific,Tokyo,91,0.38
158.179.182.19,2053,2053,true,NRT,Asia Pacific,Tokyo,106,0.38
131.186.38.135,2082,2082,false,NRT,Asia Pacific,Tokyo,104,0.38
131.186.61.45,2087,2087,true,NRT,Asia Pacific,Tokyo,72,0.38
168.138.212.40,2082,2082,false,NRT,Asia Pacific,Tokyo,354,0.38
158.101.137.74,2053,2053,true,NRT,Asia Pacific,Tokyo,135,0.37
158.101.152.221,80,80,false,NRT,Asia Pacific,Tokyo,107,0.37
155.248.165.169,2053,2053,true,NRT,Asia Pacific,Tokyo,103,0.37
158.101.146.160,2087,2087,true,NRT,Asia Pacific,Tokyo,376,0.37
158.101.140.252,80,80,false,NRT,Asia Pacific,Tokyo,293,0.37
141.147.186.210,2096,2096,true,NRT,Asia Pacific,Tokyo,104,0.37
158.179.183.2,80,80,false,NRT,Asia Pacific,Tokyo,127,0.37
168.138.205.195,2087,2087,true,NRT,Asia Pacific,Tokyo,346,0.36
131.186.59.94,2087,2087,true,NRT,Asia Pacific,Tokyo,115,0.36
151.145.69.105,8443,8443,true,HKG,Asia Pacific,Hong Kong,379,0.36
132.145.112.168,2083,2083,true,NRT,Asia Pacific,Tokyo,80,0.36
140.238.51.184,8080,8080,false,NRT,Asia Pacific,Tokyo,311,0.35
131.186.34.244,2053,2053,true,NRT,Asia Pacific,Tokyo,226,0.35
168.138.196.164,80,80,false,HKG,Asia Pacific,Hong Kong,208,0.35
140.238.61.78,2096,2096,true,NRT,Asia Pacific,Tokyo,101,0.35
132.145.117.216,2096,2096,true,NRT,Asia Pacific,Tokyo,110,0.35
158.101.92.156,2096,2096,true,NRT,Asia Pacific,Tokyo,126,0.35
151.145.64.170,2086,2086,false,NRT,Asia Pacific,Tokyo,344,0.35
158.101.144.34,8880,8880,false,NRT,Asia Pacific,Tokyo,94,0.35
168.138.192.185,2096,2096,true,NRT,Asia Pacific,Tokyo,360,0.34
140.238.32.112,8880,8880,false,NRT,Asia Pacific,Tokyo,106,0.34
168.138.212.184,8443,8443,true,NRT,Asia Pacific,Tokyo,304,0.34
132.145.121.125,8443,8443,true,NRT,Asia Pacific,Tokyo,111,0.34
152.70.111.251,2095,2095,false,NRT,Asia Pacific,Tokyo,117,0.34
131.186.38.135,8443,8443,true,NRT,Asia Pacific,Tokyo,107,0.33
141.147.186.210,2095,2095,false,NRT,Asia Pacific,Tokyo,85,0.33
132.145.125.86,8443,8443,true,NRT,Asia Pacific,Tokyo,92,0.33
141.147.170.160,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.33
150.230.105.179,2087,2087,true,NRT,Asia Pacific,Tokyo,113,0.33
140.238.38.245,8080,8080,false,NRT,Asia Pacific,Tokyo,327,0.33
131.186.39.42,2096,2096,true,NRT,Asia Pacific,Tokyo,78,0.32
152.70.107.26,2086,2086,false,NRT,Asia Pacific,Tokyo,96,0.32
158.179.190.253,2083,2083,true,NRT,Asia Pacific,Tokyo,126,0.32
138.3.223.70,2096,2096,true,NRT,Asia Pacific,Tokyo,296,0.32
141.147.164.153,2087,2087,true,NRT,Asia Pacific,Tokyo,172,0.32
158.179.191.14,2086,2086,false,NRT,Asia Pacific,Tokyo,96,0.32
138.2.7.57,2096,2096,true,NRT,Asia Pacific,Tokyo,301,0.32
158.179.191.14,8080,8080,false,NRT,Asia Pacific,Tokyo,98,0.31
138.2.10.251,2052,2052,false,NRT,Asia Pacific,Tokyo,69,0.31
141.147.168.13,2083,2083,true,NRT,Asia Pacific,Tokyo,140,0.31
168.138.198.53,2083,2083,true,NRT,Asia Pacific,Tokyo,277,0.31
168.138.208.17,2053,2053,true,NRT,Asia Pacific,Tokyo,354,0.31
132.145.113.148,2053,2053,true,NRT,Asia Pacific,Tokyo,346,0.31
138.2.6.252,8080,8080,false,NRT,Asia Pacific,Tokyo,84,0.31
168.138.196.164,8080,8080,false,HKG,Asia Pacific,Hong Kong,451,0.31
141.147.174.7,80,80,false,NRT,Asia Pacific,Tokyo,96,0.31
158.101.140.252,2095,2095,false,NRT,Asia Pacific,Tokyo,105,0.31
141.147.168.159,2096,2096,true,NRT,Asia Pacific,Tokyo,351,0.31
141.147.189.242,2083,2083,true,NRT,Asia Pacific,Tokyo,345,0.31
152.70.98.174,80,80,false,NRT,Asia Pacific,Tokyo,104,0.31
141.147.183.96,2083,2083,true,NRT,Asia Pacific,Tokyo,156,0.30
168.138.211.217,2083,2083,true,NRT,Asia Pacific,Tokyo,107,0.30
130.61.87.219,443,443,true,FRA,Europe,Frankfurt,254,0.30
132.145.121.175,8443,8443,true,NRT,Asia Pacific,Tokyo,317,0.30
158.101.140.252,8080,8080,false,NRT,Asia Pacific,Tokyo,84,0.30
168.138.196.164,2087,2087,true,HKG,Asia Pacific,Hong Kong,439,0.30
140.238.52.81,8080,8080,false,NRT,Asia Pacific,Tokyo,81,0.30
150.230.107.94,8080,8080,false,NRT,Asia Pacific,Tokyo,109,0.30
151.145.64.170,8880,8880,false,NRT,Asia Pacific,Tokyo,97,0.29
131.186.35.189,2053,2053,true,NRT,Asia Pacific,Tokyo,77,0.29
138.2.31.10,2087,2087,true,NRT,Asia Pacific,Tokyo,106,0.29
131.186.60.162,2096,2096,true,NRT,Asia Pacific,Tokyo,113,0.29
151.145.64.170,2095,2095,false,NRT,Asia Pacific,Tokyo,99,0.29
131.186.37.49,2083,2083,true,NRT,Asia Pacific,Tokyo,72,0.29
168.138.196.164,2096,2096,true,HKG,Asia Pacific,Hong Kong,438,0.28
138.2.9.66,2096,2096,true,NRT,Asia Pacific,Tokyo,78,0.28
129.153.165.237,443,443,true,IAD,North America,Ashburn,308,0.28
141.147.164.54,2053,2053,true,NRT,Asia Pacific,Tokyo,159,0.28
132.145.120.115,8443,8443,true,NRT,Asia Pacific,Tokyo,322,0.28
141.147.162.71,2052,2052,false,NRT,Asia Pacific,Tokyo,94,0.28
141.147.191.211,2096,2096,true,NRT,Asia Pacific,Tokyo,305,0.28
168.138.206.109,2052,2052,false,NRT,Asia Pacific,Tokyo,335,0.28
132.145.123.159,2096,2096,true,NRT,Asia Pacific,Tokyo,303,0.27
141.147.181.242,8880,8880,false,NRT,Asia Pacific,Tokyo,240,0.27
131.186.37.49,2096,2096,true,NRT,Asia Pacific,Tokyo,296,0.27
138.2.12.32,2053,2053,true,NRT,Asia Pacific,Tokyo,100,0.27
131.186.63.127,2087,2087,true,NRT,Asia Pacific,Tokyo,78,0.27
158.179.176.239,2086,2086,false,NRT,Asia Pacific,Tokyo,377,0.26
155.248.163.133,80,80,false,NRT,Asia Pacific,Tokyo,117,0.26
155.248.169.71,2086,2086,false,NRT,Asia Pacific,Tokyo,97,0.26
138.3.215.11,80,80,false,HKG,Asia Pacific,Hong Kong,170,0.26
132.145.114.250,2083,2083,true,NRT,Asia Pacific,Tokyo,72,0.25
138.2.9.66,80,80,false,NRT,Asia Pacific,Tokyo,279,0.25
150.230.205.56,2083,2083,true,NRT,Asia Pacific,Tokyo,104,0.25
132.145.121.125,2087,2087,true,NRT,Asia Pacific,Tokyo,353,0.25
131.186.41.82,8443,8443,true,NRT,Asia Pacific,Tokyo,145,0.25
151.145.64.170,80,80,false,NRT,Asia Pacific,Tokyo,304,0.24
155.248.176.28,8880,8880,false,NRT,Asia Pacific,Tokyo,111,0.24
132.145.121.247,2053,2053,true,NRT,Asia Pacific,Tokyo,113,0.24
132.145.123.238,2083,2083,true,NRT,Asia Pacific,Tokyo,101,0.24
129.146.248.140,443,443,true,LAX,North America,Los Angeles,288,0.24
141.147.170.160,2053,2053,true,NRT,Asia Pacific,Tokyo,290,0.24
152.70.99.187,2053,2053,true,NRT,Asia Pacific,Tokyo,113,0.24
155.248.163.133,8443,8443,true,NRT,Asia Pacific,Tokyo,339,0.23
132.145.115.17,2095,2095,false,NRT,Asia Pacific,Tokyo,88,0.23
158.101.140.252,2096,2096,true,NRT,Asia Pacific,Tokyo,307,0.23
151.145.64.170,8443,8443,true,NRT,Asia Pacific,Tokyo,94,0.22
140.238.32.112,2083,2083,true,NRT,Asia Pacific,Tokyo,346,0.22
158.101.92.156,2082,2082,false,NRT,Asia Pacific,Tokyo,333,0.22
140.238.54.182,2095,2095,false,NRT,Asia Pacific,Tokyo,89,0.22
140.238.36.216,80,80,false,NRT,Asia Pacific,Tokyo,72,0.21
131.186.63.35,2083,2083,true,NRT,Asia Pacific,Tokyo,109,0.21
151.145.64.170,2083,2083,true,NRT,Asia Pacific,Tokyo,106,0.21
132.145.127.51,2087,2087,true,NRT,Asia Pacific,Tokyo,101,0.21
168.138.213.116,8080,8080,false,NRT,Asia Pacific,Tokyo,128,0.21
141.147.167.102,2086,2086,false,NRT,Asia Pacific,Tokyo,338,0.20
132.145.123.238,8443,8443,true,NRT,Asia Pacific,Tokyo,96,0.20
140.238.86.228,443,443,true,LHR,Europe,London,248,0.20
138.3.217.39,2087,2087,true,NRT,Asia Pacific,Tokyo,157,0.20
138.2.31.10,8880,8880,false,NRT,Asia Pacific,Tokyo,74,0.20
151.145.64.170,2096,2096,true,NRT,Asia Pacific,Tokyo,105,0.19
158.101.145.246,2095,2095,false,NRT,Asia Pacific,Tokyo,340,0.19
152.70.106.185,80,80,false,NRT,Asia Pacific,Tokyo,98,0.19
140.238.86.228,443,443,true,LHR,Europe,London,251,0.19
158.101.140.252,2052,2052,false,NRT,Asia Pacific,Tokyo,115,0.19
141.147.169.195,8443,8443,true,NRT,Asia Pacific,Tokyo,253,0.19
132.145.124.198,2087,2087,true,NRT,Asia Pacific,Tokyo,95,0.19
158.179.191.14,2052,2052,false,NRT,Asia Pacific,Tokyo,117,0.19
132.145.121.125,2082,2082,false,NRT,Asia Pacific,Tokyo,78,0.19
138.2.6.252,80,80,false,NRT,Asia Pacific,Tokyo,110,0.19
141.147.168.37,2096,2096,true,NRT,Asia Pacific,Tokyo,234,0.19
138.3.218.160,2087,2087,true,NRT,Asia Pacific,Tokyo,94,0.18
168.138.200.155,8880,8880,false,NRT,Asia Pacific,Tokyo,316,0.18
132.145.114.250,8443,8443,true,NRT,Asia Pacific,Tokyo,345,0.17
132.145.120.95,2053,2053,true,NRT,Asia Pacific,Tokyo,300,0.17
132.145.121.125,2053,2053,true,NRT,Asia Pacific,Tokyo,92,0.17
155.248.163.133,2087,2087,true,NRT,Asia Pacific,Tokyo,112,0.16
204.216.105.106,8443,8443,true,YYZ,North America,Toronto,299,0.16
129.153.120.171,443,443,true,LAX,North America,Los Angeles,189,0.16
138.3.212.144,2096,2096,true,NRT,Asia Pacific,Tokyo,318,0.16
132.145.125.165,2083,2083,true,NRT,Asia Pacific,Tokyo,319,0.16
168.138.198.53,8443,8443,true,NRT,Asia Pacific,Tokyo,322,0.16
138.2.7.72,2087,2087,true,NRT,Asia Pacific,Tokyo,74,0.16
132.145.123.143,8443,8443,true,NRT,Asia Pacific,Tokyo,332,0.15
131.186.47.223,2083,2083,true,NRT,Asia Pacific,Tokyo,90,0.15
138.3.210.114,2053,2053,true,NRT,Asia Pacific,Tokyo,106,0.15
140.238.32.112,2052,2052,false,NRT,Asia Pacific,Tokyo,279,0.15
132.145.123.112,2096,2096,true,NRT,Asia Pacific,Tokyo,100,0.15
150.230.213.95,2087,2087,true,NRT,Asia Pacific,Tokyo,319,0.15
155.248.163.133,2096,2096,true,NRT,Asia Pacific,Tokyo,373,0.15
140.238.32.112,2086,2086,false,NRT,Asia Pacific,Tokyo,101,0.15
140.238.60.177,80,80,false,NRT,Asia Pacific,Tokyo,86,0.15
132.145.112.247,2096,2096,true,NRT,Asia Pacific,Tokyo,347,0.15
131.186.37.69,2087,2087,true,NRT,Asia Pacific,Tokyo,80,0.15
138.3.223.50,2053,2053,true,NRT,Asia Pacific,Tokyo,258,0.14
132.145.121.125,2096,2096,true,NRT,Asia Pacific,Tokyo,101,0.14
150.230.205.56,2087,2087,true,NRT,Asia Pacific,Tokyo,350,0.14
168.138.192.185,2052,2052,false,NRT,Asia Pacific,Tokyo,105,0.13
150.230.201.162,2083,2083,true,NRT,Asia Pacific,Tokyo,110,0.13
150.230.216.34,2083,2083,true,NRT,Asia Pacific,Tokyo,107,0.12
158.179.191.14,2087,2087,true,NRT,Asia Pacific,Tokyo,335,0.12
141.147.164.153,2053,2053,true,NRT,Asia Pacific,Tokyo,109,0.12
168.138.196.164,2053,2053,true,HKG,Asia Pacific,Hong Kong,221,0.12
138.3.216.67,2096,2096,true,NRT,Asia Pacific,Tokyo,79,0.12
168.138.196.164,2087,2087,true,HKG,Asia Pacific,Hong Kong,226,0.11
138.2.14.209,2096,2096,true,NRT,Asia Pacific,Tokyo,107,0.11
138.2.13.133,8443,8443,true,NRT,Asia Pacific,Tokyo,360,0.10
168.138.195.31,2096,2096,true,NRT,Asia Pacific,Tokyo,153,0.10
140.238.50.99,2095,2095,false,NRT,Asia Pacific,Tokyo,108,0.10
140.238.48.45,8880,8880,false,NRT,Asia Pacific,Tokyo,74,0.09
129.159.197.137,8443,443,true,FRA,Europe,Frankfurt,318,0.07
158.178.129.114,8443,443,true,TLV,Middle East,Tel Aviv,339,0.05
150.136.61.148,443,443,true,IAD,North America,Ashburn,317,0.05
158.101.98.60,2095,443,true,IAD,North America,Ashburn,336,0.02
132.145.127.203,8443,443,true,NRT,Asia Pacific,Tokyo,95,0.02
132.145.127.203,2053,443,true,NRT,Asia Pacific,Tokyo,97,0.01
141.145.199.188,443,443,true,CDG,Europe,Paris,356,0.01
89.168.42.214,80,80,false,CDG,Europe,Paris,283,0.01
89.168.42.214,443,443,true,CDG,Europe,Paris,311,0.01
192.18.148.248,443,443,true,ORD,North America,Chicago,323,0.00
213.35.98.197,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.00
213.35.98.197,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
213.35.98.197,80,80,false,SIN,Asia Pacific,Singapore,2,0.00
213.35.98.197,2086,2086,false,SIN,Asia Pacific,Singapore,2,0.00
150.230.63.93,443,443,true,KIX,Asia Pacific,Osaka,70,0.00
140.83.35.10,8880,8880,false,NRT,Asia Pacific,Tokyo,75,0.00
140.83.35.172,8080,8080,false,NRT,Asia Pacific,Tokyo,76,0.00
138.2.24.114,80,80,false,NRT,Asia Pacific,Tokyo,77,0.00
158.101.142.103,8880,8880,false,NRT,Asia Pacific,Tokyo,78,0.00
140.83.38.243,2052,2052,false,NRT,Asia Pacific,Tokyo,78,0.00
144.24.87.240,443,443,true,SIN,Asia Pacific,Singapore,81,0.00
131.186.33.118,443,443,true,NRT,Asia Pacific,Tokyo,82,0.00
158.101.140.255,8880,8880,false,NRT,Asia Pacific,Tokyo,82,0.00
140.83.37.145,2052,2052,false,NRT,Asia Pacific,Tokyo,82,0.00
155.248.185.38,2052,2052,false,NRT,Asia Pacific,Tokyo,83,0.00
150.230.197.156,2096,2096,true,NRT,Asia Pacific,Tokyo,83,0.00
158.101.140.252,8880,8880,false,NRT,Asia Pacific,Tokyo,83,0.00
129.151.134.185,443,443,true,HKG,Asia Pacific,Hong Kong,84,0.00
140.238.48.97,2087,2087,true,NRT,Asia Pacific,Tokyo,84,0.00
138.3.222.135,443,443,true,NRT,Asia Pacific,Tokyo,84,0.00
152.70.248.163,443,443,true,SIN,Asia Pacific,Singapore,85,0.00
140.83.37.145,8443,8443,true,NRT,Asia Pacific,Tokyo,85,0.00
193.122.125.174,2053,443,true,ICN,Asia Pacific,Seoul,85,0.00
132.145.123.238,2052,2052,false,NRT,Asia Pacific,Tokyo,87,0.00
140.83.35.172,80,80,false,NRT,Asia Pacific,Tokyo,88,0.00
140.83.35.198,80,80,false,NRT,Asia Pacific,Tokyo,88,0.00
140.83.35.172,2087,2087,true,NRT,Asia Pacific,Tokyo,88,0.00
140.83.35.172,2086,2086,false,NRT,Asia Pacific,Tokyo,89,0.00
140.83.36.42,2095,2095,false,NRT,Asia Pacific,Tokyo,90,0.00
155.248.179.132,2095,2095,false,NRT,Asia Pacific,Tokyo,90,0.00
140.83.36.42,2082,2082,false,NRT,Asia Pacific,Tokyo,91,0.00
140.83.37.200,2052,2052,false,NRT,Asia Pacific,Tokyo,91,0.00
150.230.212.213,2053,2053,true,NRT,Asia Pacific,Tokyo,91,0.00
150.230.216.34,2053,2053,true,NRT,Asia Pacific,Tokyo,92,0.00
140.83.35.172,8880,8880,false,NRT,Asia Pacific,Tokyo,92,0.00
140.83.37.145,8880,8880,false,NRT,Asia Pacific,Tokyo,93,0.00
140.83.37.223,443,443,true,NRT,Asia Pacific,Tokyo,93,0.00
150.230.197.156,2052,2052,false,NRT,Asia Pacific,Tokyo,94,0.00
140.83.38.60,2052,2052,false,NRT,Asia Pacific,Tokyo,94,0.00
158.101.131.218,2095,2095,false,NRT,Asia Pacific,Tokyo,94,0.00
141.147.165.179,2082,2082,false,NRT,Asia Pacific,Tokyo,94,0.00
140.83.36.42,80,80,false,NRT,Asia Pacific,Tokyo,95,0.00
140.83.38.243,80,80,false,NRT,Asia Pacific,Tokyo,95,0.00
140.83.37.200,2082,2082,false,NRT,Asia Pacific,Tokyo,95,0.00
140.83.34.230,8880,8880,false,NRT,Asia Pacific,Tokyo,95,0.00
150.230.216.117,2083,2083,true,NRT,Asia Pacific,Tokyo,96,0.00
158.101.131.218,2086,2086,false,NRT,Asia Pacific,Tokyo,96,0.00
150.230.208.113,2096,2096,true,NRT,Asia Pacific,Tokyo,96,0.00
140.83.37.200,2086,2086,false,NRT,Asia Pacific,Tokyo,96,0.00
158.101.140.252,2082,2082,false,NRT,Asia Pacific,Tokyo,96,0.00
140.83.37.145,2082,2082,false,NRT,Asia Pacific,Tokyo,97,0.00
158.101.140.154,2052,2052,false,NRT,Asia Pacific,Tokyo,97,0.00
155.248.186.182,2086,2086,false,NRT,Asia Pacific,Tokyo,97,0.00
150.230.216.117,2086,2086,false,NRT,Asia Pacific,Tokyo,97,0.00
155.248.179.132,8880,8880,false,NRT,Asia Pacific,Tokyo,98,0.00
158.101.136.239,8080,8080,false,NRT,Asia Pacific,Tokyo,98,0.00
140.83.38.243,2086,2086,false,NRT,Asia Pacific,Tokyo,99,0.00
140.83.37.145,2086,2086,false,NRT,Asia Pacific,Tokyo,99,0.00
140.83.34.230,8080,8080,false,NRT,Asia Pacific,Tokyo,99,0.00
140.238.50.32,2096,2096,true,NRT,Asia Pacific,Tokyo,100,0.00
140.83.38.243,2082,2082,false,NRT,Asia Pacific,Tokyo,100,0.00
152.69.227.103,443,443,true,ICN,Asia Pacific,Seoul,101,0.00
140.83.35.198,8080,8080,false,NRT,Asia Pacific,Tokyo,102,0.00
150.230.212.213,2082,2082,false,NRT,Asia Pacific,Tokyo,102,0.00
150.230.192.173,2053,2053,true,NRT,Asia Pacific,Tokyo,102,0.00
155.248.181.4,2095,2095,false,NRT,Asia Pacific,Tokyo,103,0.00
168.138.206.109,8880,8880,false,NRT,Asia Pacific,Tokyo,103,0.00
158.101.142.103,2086,2086,false,NRT,Asia Pacific,Tokyo,103,0.00
150.230.214.218,2083,2083,true,NRT,Asia Pacific,Tokyo,103,0.00
140.83.35.198,8880,8880,false,NRT,Asia Pacific,Tokyo,103,0.00
158.101.133.129,80,80,false,NRT,Asia Pacific,Tokyo,103,0.00
158.101.140.255,2086,2086,false,NRT,Asia Pacific,Tokyo,104,0.00
155.248.181.4,2052,2052,false,NRT,Asia Pacific,Tokyo,105,0.00
158.101.137.74,2086,2086,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.202.232,2096,2096,true,NRT,Asia Pacific,Tokyo,105,0.00
155.248.187.37,8080,8080,false,NRT,Asia Pacific,Tokyo,105,0.00
158.101.137.96,2086,2086,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.201.39,8080,8080,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.216.117,2096,2096,true,NRT,Asia Pacific,Tokyo,106,0.00
158.101.142.103,2082,2082,false,NRT,Asia Pacific,Tokyo,106,0.00
132.226.9.173,80,80,false,NRT,Asia Pacific,Tokyo,106,0.00
155.248.182.244,2082,2082,false,NRT,Asia Pacific,Tokyo,106,0.00
150.230.201.63,80,80,false,NRT,Asia Pacific,Tokyo,107,0.00
150.230.202.232,2087,2087,true,NRT,Asia Pacific,Tokyo,107,0.00
158.101.137.96,2095,2095,false,NRT,Asia Pacific,Tokyo,107,0.00
140.83.35.172,2082,2082,false,NRT,Asia Pacific,Tokyo,107,0.00
150.230.108.135,80,80,false,NRT,Asia Pacific,Tokyo,107,0.00
140.83.38.60,8880,8880,false,NRT,Asia Pacific,Tokyo,108,0.00
150.230.193.89,8443,8443,true,NRT,Asia Pacific,Tokyo,108,0.00
155.248.177.210,80,80,false,NRT,Asia Pacific,Tokyo,108,0.00
158.101.140.255,2052,2052,false,NRT,Asia Pacific,Tokyo,109,0.00
150.230.202.232,80,80,false,NRT,Asia Pacific,Tokyo,109,0.00
150.230.199.118,2087,2087,true,NRT,Asia Pacific,Tokyo,110,0.00
155.248.180.57,8880,8880,false,NRT,Asia Pacific,Tokyo,110,0.00
150.230.200.210,2082,2082,false,NRT,Asia Pacific,Tokyo,111,0.00
150.230.204.117,2083,2083,true,NRT,Asia Pacific,Tokyo,111,0.00
158.101.71.60,443,443,true,NRT,Asia Pacific,Tokyo,111,0.00
150.230.212.87,8443,8443,true,NRT,Asia Pacific,Tokyo,111,0.00
150.230.196.73,2095,2095,false,NRT,Asia Pacific,Tokyo,113,0.00
150.230.201.63,2083,2083,true,NRT,Asia Pacific,Tokyo,113,0.00
146.56.46.84,443,443,true,NRT,Asia Pacific,Tokyo,113,0.00
150.230.212.87,2053,2053,true,NRT,Asia Pacific,Tokyo,113,0.00
155.248.180.57,2086,2086,false,NRT,Asia Pacific,Tokyo,114,0.00
168.138.195.31,2087,2087,true,NRT,Asia Pacific,Tokyo,115,0.00
150.230.212.213,80,80,false,NRT,Asia Pacific,Tokyo,115,0.00
150.230.213.95,2096,2096,true,NRT,Asia Pacific,Tokyo,116,0.00
168.138.194.121,8880,8880,false,NRT,Asia Pacific,Tokyo,116,0.00
158.101.137.96,80,80,false,NRT,Asia Pacific,Tokyo,117,0.00
158.179.188.159,8080,8080,false,NRT,Asia Pacific,Tokyo,117,0.00
150.230.208.83,2096,2096,true,NRT,Asia Pacific,Tokyo,118,0.00
155.248.186.182,2096,2096,true,NRT,Asia Pacific,Tokyo,118,0.00
150.230.205.111,2083,2083,true,NRT,Asia Pacific,Tokyo,119,0.00
155.248.185.38,2082,2082,false,NRT,Asia Pacific,Tokyo,119,0.00
150.230.208.83,2083,2083,true,NRT,Asia Pacific,Tokyo,120,0.00
158.101.136.239,8880,8880,false,NRT,Asia Pacific,Tokyo,121,0.00
150.230.216.34,8080,8080,false,NRT,Asia Pacific,Tokyo,122,0.00
150.230.205.56,8443,8443,true,NRT,Asia Pacific,Tokyo,130,0.00
129.146.186.4,443,443,true,LAX,North America,Los Angeles,183,0.00
192.18.140.32,443,443,true,SJC,North America,San Jose,186,0.00
152.67.233.64,443,443,true,SJC,North America,San Jose,192,0.00
129.146.240.62,443,443,true,LAX,North America,Los Angeles,230,0.00
140.83.35.198,2086,2086,false,NRT,Asia Pacific,Tokyo,238,0.00
129.146.60.210,443,443,true,LAX,North America,Los Angeles,238,0.00
132.226.9.173,2086,2086,false,NRT,Asia Pacific,Tokyo,251,0.00
132.226.5.76,2086,2086,false,NRT,Asia Pacific,Tokyo,265,0.00
132.226.9.173,2082,2082,false,NRT,Asia Pacific,Tokyo,266,0.00
140.238.49.210,8080,8080,false,NRT,Asia Pacific,Tokyo,269,0.00
140.83.38.60,80,80,false,NRT,Asia Pacific,Tokyo,271,0.00
155.248.177.210,2082,2082,false,NRT,Asia Pacific,Tokyo,272,0.00
140.83.37.145,2083,2083,true,NRT,Asia Pacific,Tokyo,273,0.00
155.248.177.210,2052,2052,false,NRT,Asia Pacific,Tokyo,275,0.00
140.83.36.42,8080,8080,false,NRT,Asia Pacific,Tokyo,276,0.00
150.136.87.192,443,443,true,IAD,North America,Ashburn,276,0.00
140.83.35.198,2082,2082,false,NRT,Asia Pacific,Tokyo,277,0.00
140.238.33.161,443,443,true,NRT,Asia Pacific,Tokyo,278,0.00
140.83.35.198,2052,2052,false,NRT,Asia Pacific,Tokyo,280,0.00
138.2.29.111,80,80,false,NRT,Asia Pacific,Tokyo,282,0.00
141.147.176.200,2053,2053,true,NRT,Asia Pacific,Tokyo,283,0.00
141.147.176.200,2087,2087,true,NRT,Asia Pacific,Tokyo,286,0.00
